,name,age,height,short-age
2231,Hugh Dennis,63,6ft,False
2232,Les Dennis,71,5ft 9,False
2233,Stefan Dennis,67,5ft 8,False
2234,Giuliana Rancic,51,5ft 8,False
2235,Eugenio Derbez,63,5ft 8,False
2236,Maeve Dermody,40,5ft 7,False
2237,Elisabeth Dermot Walsh,51,5ft 5,False
2238,Emily Deschanel,49,5ft 8,False
2239,Zooey Deschanel,45,5ft 4,False
2240,Amanda Detmer,54,5ft 3,False
2241,Joyce DeWitt,76,5ft 3,False
2242,Sally Dexter,65,5ft 4,False
2243,Ayesha Dharker,48,5ft 2,False
2244,Caroline Dhavernas,47,5ft 1,False
2245,Sacha Dhawan,41,5ft 6,False
2246,Chris Diamantopoulos,50,5ft 9,False
2247,Reed Diamond,58,6ft,False
2248,Ted DiBiase,71,6ft 3,False
2249,Janet Dibley,67,5ft 6,False
2250,Kim Dickens,60,5ft 6,False
2251,Dale Dickey,64,5ft 3,False
2252,Kate Dickie,54,5ft 6,False
2253,Bruce Dickinson,67,5ft 6,False
2254,David Dickinson,84,6ft 1,False
2255,Janice Dickinson,70,5ft 9,False
2256,Sandra Dickinson,77,5ft 3,False
2257,Dido,54,5ft 6,False
2258,John Diehl,75,6ft 0,False
2259,Eileen Dietz,81,5ft 1,False
2260,Ani DiFranco,55,5ft 2,False
2261,Frank Dillane,34,5ft 11,False
2262,Stephen Dillane,68,6ft 0,False
2263,Hugh Dillon,62,5ft 9,False
2264,Alex Dimitriades,52,5ft 10,False
2265,Charlie Dimmock,59,5ft 6,False
2266,Peter Dinklage,56,4ft 4,False
2267,Reece Dinsdale,66,5ft 9,False
2268,Andrew Divoff,70,6ft 1,False
2269,Omid Djalili,60,5ft 5,False
2270,Nikola Djuricko,51,6ft,False
2271,Carrie Dobro,68,5ft 4,False
2272,Anita Dobson,76,5ft 3,False
2273,Jason Dohring,43,5ft 11,False
2274,Lexa Doig,52,5ft 5,False
2275,Monica Dolan,56,5ft 3,False
2276,Xavier Dolan,36,5ft 6,False
2277,Fiona Dolman,55,5ft 9,False
2278,John Doman,80,6ft 2,False
2279,Dagmara Dominczyk,49,5ft 6,False
2280,Colman Domingo,56,6ft 1,False
2281,Ron Donachie,69,5ft 10,False
2282,Richard Donat,84,6ft 3,False
2283,Camille Grammer,57,5ft 5,False
2284,Jason Done,52,5ft 6,False
2285,Declan Donnelly,50,5ft 5,False
2286,Daisy Donovan,52,5ft 10,False
2287,Elisa Donovan,54,5ft 6,False
2288,Jason Donovan,57,5ft 9,False
2289,Jeffrey Donovan,57,5ft 11,False
2290,Alison Doody,59,5ft 8,False
2291,Paul Dooley,97,5ft 9,False
2292,Shaun Dooley,51,5ft 11,False
2293,Matt Doran,49,5ft 10,False
2294,Richard Dormer,56,5ft 9,False
2295,Michele Dotrice,77,5ft 1,False
2296,Portia Doubleday,37,5ft 5,False
2297,Kenny Doughty,50,5ft 11,False
2298,Aaron Douglas,54,5ft 10,False
2299,Christopher Douglas,56,6ft 0,False
2300,Sarah Douglas,73,5ft 9,False
2301,Gary Dourdan,59,6ft 1,False
2302,Robin Atkin Downes,49,6ft 1,False
2303,Brian Downey,81,5ft 11,False
2304,Gabrielle Drake,81,5ft 5,False
2305,Jessica Drake,51,5ft 6,False
2306,Courtnee Draper,40,5ft 7,False
2307,Polly Draper,70,5ft 8,False
2308,Rachel Dratch,59,5ft 0,False
2309,Sarah Drew,45,5ft 4,False
2310,James Dreyfus,57,5ft 8,False
2311,Natalie Dreyfuss,38,5ft 2,False
2312,Kathryn Drysdale,44,5ft 1,False
2313,Anne Dudek,50,5ft 10,False
2314,Neil Dudgeon,64,5ft 10,False
2315,Blythe Duff,63,5ft 5,False
2316,Haylie Duff,40,5ft 2,False
2317,Hilary Duff,38,5ft 1,False
2318,Josh Duhamel,53,6ft 3,False
2319,Jean Dujardin,53,5ft 11,False
2320,Amy Dumas,50,5ft 5,False
2321,Dennis Dun,73,5ft 4,False
2322,Allison Dunbar,53,5ft 6,False
2323,Rockmond Dunbar,52,5ft 9,False
2324,Alastair Duncan,67,6ft 2,False
2325,Lindsay Duncan,75,5ft 6,False
2326,Peter Duncan,71,5ft 7,False
2327,Sandy Duncan,79,5ft 2,False
2328,Merrin Dungey,54,5ft 8,False
2329,Lesley Dunlop,69,5ft 2,False
2330,Trieste Kelly Dunn,44,5ft 5,False
2331,Kevin Dunn,70,5ft 9,False
2332,Sarah Jayne Dunn,44,5ft 7,False
2333,Robin Dunne,49,5ft 9,False
2334,Guillermo Diaz,54,5ft 6,False
2335,Melonie Diaz,41,5ft 2,False
2336,George Eads,58,5ft 10,False
2337,Bobbie Eakes,64,5ft 4,False
2338,Holly Earl,33,5ft 0,False
2339,Leslie Easterbrook,77,5ft 8,False
2340,Rodney Eastman,58,5ft 7,False
2341,Michael Easton,58,5ft 11,False
2342,Francesca Eastwood,32,5ft 5,False
2343,Meredith Eaton,51,4ft 0,False
2344,Shirley Eaton,88,5ft 6,False
2345,Eriq Ebouaney,58,6ft 1,False
2346,Jenny Eclair,65,5ft 4,False
2347,Lisa Edelstein,59,5ft 6,False
2348,Joel Edgerton,51,5ft 10,False
2349,Gigi Edgley,48,5ft 5,False
2350,Noel Edmonds,77,5ft 7,False
2351,Adrian Edmondson,68,5ft 9,False
2352,Charles Edwards,56,6ft,False
2353,Christopher Egan,41,5ft 9,False
2354,Peter Egan,79,6ft 1,False
2355,Susan Egan,55,5ft 3,False
2356,Gretchen Egolf,52,5ft 9,False
2357,David Eigenberg,61,5ft 7,False
2358,Jesse Eisenberg,42,5ft 7,False
2359,Chiwetel Ejiofor,48,5ft 10,False
2360,Carmen Ejogo,52,5ft 6,False
2361,Idris Elba,53,6ft 2,False
2362,Ron Eldard,60,5ft 10,False
2363,Christine Elise,60,5ft 4,False
2364,Kimberly Elise,58,5ft 6,False
2365,Alison Elliott,55,5ft 6,False
2366,Alison Elliott,66,5ft 6,False
2367,Brennan Elliott,50,5ft 10,False
2368,Chris Elliott,65,6ft 0,False
2369,Jack Ellis,156,6ft,False
2370,Jack Ellis,70,6ft,False
2371,Janet Ellis,70,5ft 2,False
2372,Robin Ellis,83,6ft 1,False
2373,Tom Ellis,47,6ft 3,False
2374,Jennifer Ellison,42,5ft 6,False
2375,Rebekah Elmaloglou,51,5ft 0,False
2376,Ben Elton,66,5ft 7,False
2377,Kelly Emberg,66,5ft 8,False
2378,Ethan Embry,47,5ft 10,False
2379,Michael Emerson,71,5ft 8,False
2380,Lisa Emery,73,5ft 4,False
2381,Harry Enfield,64,5ft 10,False
2382,Julie Engelbrecht,41,5ft 6,False
2383,Kim Engelbrecht,45,5ft 5,False
2384,Ruth England,55,5ft 3,False
2385,Alfred Enoch,37,6ft 3,False
2386,Mireille Enos,50,5ft 2,False
2387,Michael Ensign,81,6ft 1,False
2388,Vicky Entwistle,57,5ft,False
2389,Enya,64,5ft 2,False
2390,Brenda Epperson,60,5ft 8,False
2391,Mike Epps,55,6ft 0,False
2392,Kaj-Erik Eriksen,46,5ft 5,False
2393,Julius Erving,75,6ft 6,False
2394,Jennifer Esposito,52,5ft 5,False
2395,Charles Esten,60,6ft 1,False
2396,Will Estes,47,5ft 8,False
2397,Erik Estrada,76,5ft 9,False
2398,Julie Etchingham,56,5ft 5,False
2399,Chris Eubank,59,5ft 10,False
2400,Linda Evangelista,60,5ft 9,False
2401,Chris Evans,59,6ft 0,False
2402,Chris Evans,44,6ft 0,False
2403,Faith Evans,52,5ft 6,False
2404,Bill Fagerbakke,68,6ft 6,False
2405,Siobhan Fahey,67,5ft 4,False
2406,Christopher Fairbank,72,5ft 6,False
2407,Craig Fairbrass,61,6ft 2,False
2408,Michelle Fairley,62,5ft 5,False
2409,Michael Fairman,91,5ft 10,False
2410,Donald Faison,51,5ft 11,False
2411,Frankie Faison,76,6ft 1,False
2412,Lola Falana,83,5ft 5,False
2413,Jenni Falconer,49,5ft 8,False
2414,Jimmy Fallon,51,5ft 11,False
2415,Hampton Fancher,87,6ft 3,False
2416,Dakota Fanning,31,5ft 4,False
2417,Golshifteh Farahani,42,5ft 5,False
2418,Fares Fares,52,6ft 1,False
2419,Anna Faris,49,5ft 4,False
2420,Sean Faris,43,5ft 10,False
2421,Vera Farmiga,52,5ft 5,False
2422,Diane Farr,56,5ft 6,True
2423,Jamie Farr,91,5ft 8,False
2424,Colin Farrell,49,5ft 10,False
2425,Colin Farrell,87,5ft 10,False
2426,Mike Farrell,86,6ft 3,False
2427,Farah Fath,41,5ft 3,False
2428,Regina Hall,50,5ft 4,False
2429,James Faulkner,77,5ft 11,False
2430,Lisa Faulkner,53,5ft 5,False
2431,Pierfrancesco Favino,56,5ft 10,False
2432,Brett Favre,56,6ft 2,False
2433,Jon Favreau,59,6ft,False
2434,Gaynor Faye,54,5ft 6,False
2435,Brendan Fehr,48,6ft 0,False
2436,JJ Feild,47,6ft 0,False
2437,Barbara Feldon,92,5ft 8,False
2438,Tovah Feldshuh,73,5ft 2,False
2439,Julian Fellowes,76,5ft 10,False
2440,Lindsay Felton,41,5ft 4,False
2441,Tom Felton,38,5ft 8,False
2442,Vanessa Feltz,63,5ft 2,False
2443,Perry Fenwick,63,5ft 7,False
2444,Colm Feore,67,5ft 11,False
2445,Pamelyn Ferdin,66,5ft 2,False
2446,Alex Ferguson,41,5ft 10,False
2447,Colin Ferguson,53,5ft 11,False
2448,Craig Ferguson,63,6ft 1,False
2449,Jay R. Ferguson,51,5ft 11,False
2450,Jesse Tyler Ferguson,50,5ft 9,False
2451,Mark Ferguson,64,6ft 3,False
2452,Rebecca Ferguson,42,5ft 5,False
2453,Sandra Dee Robinson,58,5ft 7,False
2454,Sarah Ferguson,66,5ft 7,False
2455,Sheila Ferguson,78,5ft 8,False
2456,Jodelle Ferland,31,5ft,False
2457,Alex Ferns,57,5ft 8,False
2458,Dafne Fernández,40,5ft 10,False
2459,Louis Ferreira,59,5ft 7,False
2460,Martin Ferrero,78,5ft 8,False
2461,Veronica Ferres,60,5ft 10,False
2462,Pam Ferris,77,5ft 7,False
2463,Samantha Ferris,56,5ft 5,False
2464,Bryan Ferry,80,6ft 1,False
2465,Mark Feuerstein,54,5ft 7,False
2466,Tina Fey,55,5ft 4,False
2467,Janet Fielding,72,5ft 2,False
2468,Noel Fielding,52,5ft 9,False
2469,Tom Holland,82,5ft 6,False
2470,Alexis Fields,43,5ft 1,False
2471,Holly Fields,49,5ft 3,False
2472,Ranulph Fiennes,81,6ft 1,False
2473,Nathan Fillion,54,6ft 1,False
2474,Sticky Fingaz,52,5ft 9,False
2475,Katie Finneran,54,5ft 7,False
2476,Siobhan Finneran,59,5ft 4,False
2477,Jennifer Finnigan,46,5ft 7,False
2478,Peter Firth,72,5ft 8,False
2479,Jenna Fischer,51,5ft 5,False
2480,Patrick Fischler,56,5ft 8,False
2481,Fish,67,6ft 5,False
2482,Isla Fisher,49,5ft 2,False
2483,Noel Fisher,41,5ft 7,False
2484,Michael Fishman,44,5ft 10,False
2485,Gabrielle Fitzpatrick,58,5ft 7,False
2486,Helen Flanagan,35,5ft 3,False
2487,Tommy Flanagan,60,6ft,False
2488,Joe Flanigan,58,5ft 11,False
2489,Kate Flannery,61,5ft 4,False
2490,Flavor Flav,66,5ft 6,False
2491,James Fleet,73,6ft 1,False
2492,Kate Fleetwood,53,5ft 5,False
2493,Mick Fleetwood,78,6ft 6,False
2494,Glenn Fleshler,57,6ft,False
2495,Alan Fletcher,68,6ft 0,False
2496,Brendan Fletcher,44,5ft 4,False
2497,Kelvin Fletcher,41,5ft 8,False
2498,Ric Flair,76,5ft 11,False
2499,Von Flores,65,5ft 8,False
2500,Barbara Flynn,77,5ft 4,False
2501,Jerome Flynn,62,5ft 11,False
2502,Neil Flynn,65,6ft 5,True
2503,Ben Fogle,52,6ft 0,False
2504,Dan Fogler,49,5ft 5,False
2505,Mick Foley,60,6ft 3,False
2506,Phil Fondacaro,67,3ft 6,False
2507,Emma Forbes,60,5ft 6,False
2508,Carole Ann Ford,85,5ft 1,False
2509,Lita Ford,67,5ft 5,False
2510,Luke Ford,59,6ft 2,False
2511,Rosemarie Ford,63,5ft 7,False
2512,Ken Foree,77,6ft 5,False
2513,Amanda Foreman,59,5ft 5,False
2514,Jamie Foreman,67,5ft 6,False
2515,Rosemary Forsyth,82,5ft 9,False
2516,Marlene Forte,64,5ft 1,False
2517,Will Forte,55,5ft 9,False
2518,Robbie Fowler,50,5ft 8,False
2519,Emilia Fox,51,5ft 5,False
2520,James Fox,86,6ft 1,False
2521,Jessica Fox,42,5ft 0,False
2522,Kerry Fox,59,5ft 7,False
2523,Laurence Fox,47,6ft 3,False
2524,Matthew Fox,59,6ft 1,False
2525,Rick Fox,56,6ft 6,False
2526,Samantha Fox,59,5ft 1,False
2527,Robert Foxworth,84,5ft 10,False
2528,Connie Francis,88,5ft 1,False
2529,Genie Francis,63,5ft 5,False
2530,Jan Francis,78,5ft 1,False
2531,James Franco,47,5ft 10,False
2532,Al Franken,74,5ft 6,False
2533,David Franklin,63,5ft 9,False
2534,Diane Franklin,63,5ft 2,False
2535,Pamela Franklin,75,5ft 0,False
2536,Philip Franks,69,5ft 11,False
2537,Adrienne Frantz,47,5ft 4,False
2538,Peter Franzén,54,5ft 9,False
2539,Laura Fraser,50,5ft 1,False
2540,Mat Fraser,63,5ft 11,False
2541,Jennifer Freeman,40,5ft 3,False
2542,Martin Freeman,54,5ft 6,False
2543,Paul Freeman,82,5ft 8,False
2544,Dawn French,68,5ft 0,False
2545,Michael French,63,6ft 1,False
2546,Bonita Friedericy,64,5ft 2,False
2547,Anna Friel,49,5ft 3,False
2548,Michael Gough,69,5ft 10,False
2549,Sarah Gadon,38,5ft 3,False
2550,Jim Gaffigan,59,6ft 0,False
2551,Dean Gaffney,47,5ft 5,False
2552,Bruno Gagliasso,43,5ft 5,False
2553,Dave Gahan,63,5ft 10,False
2554,Max Gail,82,6ft 0,False
2555,Megan Gale,50,5ft 11,False
2556,Johnny Galecki,50,5ft 5,False
2557,Zach Galifianakis,56,5ft 7,False
2558,Stirling Gallacher,55,5ft 5,True
2559,John Gallagher Jr.,41,5ft 8,False
2560,Bronagh Gallagher,53,5ft 3,True
2561,David Gallagher,40,5ft 10,False
2562,Liam Gallagher,53,5ft 10,False
2563,Megan Gallagher,65,5ft 6,False
2564,Noel Gallagher,58,5ft 8,True
2565,Carla Gallo,50,5ft 4,False
2566,Kip Gamblin,50,5ft 10,False
2567,Richard Gant,81,6ft 3,False
2568,Romola Garai,43,5ft 8,False
2569,Terri Garber,65,5ft 7,False
2570,Adam Garcia,52,5ft 9,False
2571,JoAnna Garcia Swisher,46,5ft 4,False
2572,Jorge Garcia,52,5ft 11,False
2573,Marcela Mar,46,5ft 5,False
2574,Caron Gardner,84,5ft 5,False
2575,Dawn-Lyen Gardner,44,5ft 3,False
2576,Art Garfunkel,84,5ft 9,False
2577,Gabriel Garko,53,6ft 2,False
2578,Jeff Garlin,63,6ft 1,False
2579,Kelli Garner,41,5ft 5,False
2580,Jane Gurnett,68,5ft 4,False
2581,Kevin Garnett,49,6ft 11,False
2582,Louis Garrel,42,5ft 11,False
2583,Leif Garrett,64,6ft 0,False
2584,Mary Catherine Garrison,52,5ft 1,False
2585,Lorraine Gary,88,5ft 6,False
2586,Paul Gascoigne,58,5ft 9,False
2587,Chris Gascoyne,57,5ft 7,True
2588,Ana Gasteyer,58,5ft 5,False
2589,Michael Gaston,63,6ft 3,True
2590,Bill Gates,70,5ft 9,False
2591,Mark Gatiss,59,6ft 1,False
2592,William Gaunt,88,6ft 1,False
2593,Nona Gaye,51,5ft 10,False
2594,Michelle Gayle,54,5ft 5,False
2595,Ari Graynor,42,5ft 5,False
2596,Cynthia Geary,60,5ft 7,False
2597,Robbie Gee,55,5ft 11,False
2598,Uri Geller,79,6ft 1,False
2599,Ruth Gemmell,58,5ft 5,False
2600,Tristan Gemmill,58,5ft 11,False
2601,Lisa Geoghan,59,5ft 7,False
2602,Brian George,73,5ft 8,False
2603,Jason George,53,5ft 9,False
2604,Lynda Day George,81,5ft 8,False
2605,Melissa George,49,5ft 6,False
2606,Claudia Gerini,54,5ft 5,False
2607,Lauren German,47,5ft 6,False
2608,Greg Germann,67,5ft 10,False
2609,Ricky Gervais,64,5ft 7,False
2610,Malcolm Gets,61,6ft 0,False
2611,Samia Longchambon,43,5ft 1,False
2612,Ghostface Killah,55,6ft 2,False
2613,Paul Giamatti,58,5ft 8,True
2614,Giancarlo Giannini,83,5ft 7,False
2615,Donald Gibb,71,6ft 4,False
2616,Rebecca Gibney,61,5ft 6,False
2617,Mel Giedroyc,57,5ft 5,False
2618,Kathie Lee Gifford,72,5ft 5,False
2619,Roland Gift,64,5ft 11,False
2620,Marcus Gilbert,67,6ft 1,False
2621,Sean Gilder,61,6ft 1,True
2622,Nancy Giles,65,6ft 1,False
2623,Samantha Giles,54,5ft 7,False
2624,Thea Gill,55,5ft 9,False
2625,Aidan Gillen,57,5ft 8,False
2626,Seth Gilliam,57,5ft 8,False
2627,Daniel Gillies,49,5ft 9,False
2628,Rebecca Gilling,72,5ft 10,False
2629,David Gilmour,79,5ft 11,False
2630,Jessalyn Gilsig,54,5ft 3,False
2631,Carmine Giovinazzo,52,5ft 8,False
2632,Joyce Giraud,50,5ft 8,False
2633,Rudy Giuliani,81,5ft 10,False
2634,Gabrielle Glaister,65,5ft 2,False
2635,Fiona Glascott,43,5ft 4,False
2636,Lola Glaudini,54,5ft 7,False
2637,Brendan Gleeson,70,6ft 1,False
2638,Jack Gleeson,33,5ft 8,False
2639,Iain Glen,64,6ft 0,False
2640,Philip Glenister,62,5ft 11,False
2641,Robert Glenister,65,5ft 10,False
2642,Harry Goaz,65,6ft 3,False
2643,Daniel Goddard,54,6ft 1,False
2644,Liza Goddard,75,5ft 6,False
2645,Paul Goddard,62,5ft 11,False
2646,Trisha Goddard,68,5ft 6,False
2647,Rusty Goffe,77,4ft 2,False
2648,Valerie Gogan,65,5ft 3,False
2649,Walton Goggins,54,5ft 9,False
2650,Michelle Goh,52,5ft 6,False
2651,Joanna Going,62,5ft 3,False
2652,Judy Gold,63,6ft 2,False
2653,Tracey Gold,56,5ft 3,False
2654,Goldie,60,5ft 9,False
2655,Renée Elise Goldsberry,54,5ft 7,False
2656,Bob Golic,68,6ft 2,False
2657,Michelle Gomez,59,5ft 4,False
2658,Nicholas Gonzalez,49,5ft 7,False
2659,Meagan Good,44,5ft 2,False
2660,Caroline Goodall,66,5ft 8,False
2661,Matthew Goode,47,6ft 1,False
2662,Omar Gooding,49,6ft 0,False
2663,Tom Goodman-Hill,57,5ft 11,False
2664,Ginnifer Goodwin,47,5ft 5,False
2665,Trudie Goodwin,74,5ft 6,False
2666,Julie Goodyear,83,5ft 3,False
2667,Claire Goose,50,5ft 4,False
2668,John Gordon Sinclair,63,6ft 2,False
2669,Hannah Gordon,84,5ft 1,False
2670,Keith Gordon,64,5ft 7,False
2671,Kim Gordon,72,5ft 5,False
2672,Serena Gordon,62,5ft 5,False
2673,Joseph Gordon-Levitt,44,5ft 9,False
2674,Al Gore,77,6ft 1,False
2675,Karen Lynn Gorney,80,5ft 2,False
2676,Tamara Gorski,57,5ft 4,False
2677,Ryan Gosling,45,6ft,False
2678,Luke Goss,57,6ft 0,False
2679,Nickolas Grace,78,5ft 7,False
2680,Topher Grace,47,5ft 10,False
2681,Peter Kent,77,6ft 4,False
2682,Enid Graham,55,5ft 8,False
2683,Julie Graham,60,5ft 5,False
2684,Lauren Graham,58,5ft 8,True
2685,Stephen Graham,52,5ft 4,False
2686,Holliday Grainger,37,5ft 2,False
2687,Jennifer Grant,59,5ft 7,False
2688,Kate Jennings Grant,55,5ft 8,False
2689,Lee Grant,100,5ft 4,False
2690,Ona Grauer,50,5ft 6,False
2691,Bruce Gray,82,6ft 1,False
2692,David Gray,57,5ft 11,False
2693,Mamie Gummer,42,5ft 6,False
2694,Linda Gray,85,5ft 7,False
2695,Mackenzie Gray,68,5ft 11,False
2696,Michael Greco,56,5ft 9,False
2697,Kerri Green,58,5ft 1,False
2698,Robson Green,61,5ft 8,False
2699,Tom Green,54,6ft 2,False
2700,James Marshall,58,5ft 8,True
2701,Ellen Greene,74,5ft 6,False
2702,Peter Greene,60,6ft 2,False
2703,Sarah Greene,68,5ft 2,False
2704,Max Greenfield,45,5ft 9,False
2705,Bruce Greenwood,69,5ft 11,False
2706,Judy Greer,50,5ft 8,False
2707,Dorian Gregory,54,6ft 2,False
2708,Simon Gregson,51,5ft 10,False
2709,Tamsin Greig,59,5ft 6,False
2710,Joel Gretsch,62,5ft 10,False
2711,Kevin Grevioux,63,6ft 2,False
2712,Jon Gries,68,5ft 11,False
2713,Angela Griffin,49,5ft 8,False
2714,Eddie Griffin,57,5ft 7,True
2715,Katie Griffin,52,5ft 4,False
2716,Ciaran Griffiths,42,5ft 6,False
2717,Jaye Griffiths,62,5ft 7,False
2718,Rachel Griffiths,57,5ft 8,False
2719,Camryn Grimes,35,5ft 5,False
2720,Scott Grimes,54,5ft 7,False
2721,Greg Grunberg,59,6ft,False
2722,Rupert Grint,37,5ft 7,False
2723,Steven Grives,74,5ft 11,False
2724,Bruce Grobbelaar,68,6ft 0,False
2725,Max Grodénchik,73,5ft 6,False
2726,Clare Grogan,63,5ft 1,False
2727,Dave Grohl,56,5ft 11,False
2728,Michael Gross,78,6ft 3,False
2729,Paul Gross,66,5ft 11,False
2730,Leslie Grossman,54,5ft 5,False
2731,Ioan Gruffudd,52,5ft 11,False
2732,Juan Luis Guerra,69,6ft 3,False
2733,Lance Guest,65,6ft 2,False
2734,Sienna Guillory,50,5ft 6,False
2735,Peter Guinness,75,5ft 8,False
2736,Shobna Gulati,59,5ft 5,False
2737,Anna Gunn,57,5ft 9,False
2738,Peter Gunn,62,5ft 11,False
2739,Sean Gunn,51,5ft 11,False
2740,Bob Gunton,80,6ft 1,False
2741,Aliza Gur,81,5ft 4,False
2742,Abigail Hawk,43,5ft 8,False
2743,Eva Habermann,49,5ft 7,False
2744,Shelley Hack,78,5ft 7,False
2745,Bill Hader,47,6ft 1,False
2746,Sarah Hadland,54,5ft 1,False
2747,Tony Hadley,65,6ft 3,False
2748,Mark Hadlow,68,5ft 6,False
2749,Molly Hagan,64,5ft 5,False
2750,Sarah Hagan,41,5ft 7,False
2751,Julie Hagerty,70,5ft 8,False
2752,Daisy Haggard,47,5ft 6,False
2753,Dean Haglund,60,5ft 11,False
2754,David Haig,70,5ft 9,False
2755,Leisha Hailey,54,5ft 5,False
2756,Gareth Hale,72,5ft 8,False
2757,Tony Hale,55,6ft,False
2758,Jackie Earle Haley,64,5ft 5,False
2759,Rob Halford,74,6ft 0,False
2760,Jill Halfpenny,50,5ft 2,False
2761,Bridget Hall,48,5ft 10,False
2762,Daryl Hall,79,6ft 1,False
2763,Esther Hall,55,5ft 6,False
2764,Jennifer Hall,48,5ft 4,False
2765,Jerry Hall,69,5ft 9,False
2766,Jessica Hall,42,5ft 5,False
2767,Rebecca Hall,43,5ft 9,False
2768,Regina Hall,55,5ft 4,False
2769,Jen Halley,54,5ft 8,False
2770,Alan Halsall,43,5ft 6,False
2771,Veronica Hamel,82,5ft 8,False
2772,Andy Hamilton,71,5ft 2,False
2773,Josh Hamilton,56,5ft 10,False
2774,Laird Hamilton,61,6ft 2,False
2775,Victoria Hamilton,54,5ft 4,True
2776,Jon Hamm,54,6ft,False
2777,Alison Hammond,50,5ft 9,False
2778,Nicholas Hammond,75,6ft 0,False
2779,Nicholas Hammond,37,6ft 0,False
2780,Emily Hampshire,46,5ft 4,False
2781,Susan Hampshire,88,5ft 6,False
2782,Sheila Hancock,92,5ft 7,False
2783,Evan Handler,64,5ft 7,False
2784,Marina Hands,50,5ft 9,False
2785,Jenny Hanley,78,5ft 6,False
2786,Ian Hanmore,72,5ft 11,False
2787,Kathleen Hanna,57,5ft 4,False
2788,Sean Hannity,64,5ft 11,False
2789,Courtney Hansen,51,5ft 8,False
2790,Kate Hardie,57,5ft 3,False
2791,Jerry Hardin,96,6ft 1,False
2792,Chris Hardwick,54,5ft 8,False
2793,Tom Hardy,48,5ft 9,False
2794,Mark Harelik,74,6ft 0,False
2795,David Harewood,60,6ft 0,True
2796,Morten Harket,66,5ft 11,False
2797,Jimmi Harkishin,60,6ft,False
2798,Nigel Harman,52,5ft 9,False
2799,Ricci Harnett,50,5ft 6,False
2800,Elisabeth Harnois,46,5ft 4,False
2801,Jay Harrington,54,5ft 11,False
2802,Ainsley Harriott,68,6ft 2,False
2803,Danielle Harris,48,4ft 11,False
2804,George Harris,76,6ft 1,False
2805,Harriet Sansom Harris,70,5ft 8,False
2806,Jamie Harris,62,5ft 11,False
2807,Johnny Harris,52,5ft 10,False
2808,Naomie Harris,49,5ft 7,False
2809,Rosemary Harris,98,5ft 4,False
2810,Samantha Harris,52,5ft 4,False
2811,Sean Harris,59,5ft 10,False
2812,Wood Harris,56,6ft 2,False
2813,Audley Harrison,54,6ft 6,False
2814,Gregory Harrison,61,5ft 10,False
2815,Jenilee Harrison,67,5ft 8,False
2816,Linda Harrison,80,5ft 6,False
2817,Margo Harshman,39,5ft 4,False
2818,Bret Hart,68,6ft 0,False
2819,Kevin Hart,46,5ft 2,False
2820,Roxanne Hart,73,5ft 5,False
2821,Jo Hartley,53,5ft 3,True
2822,Mariette Hartley,85,5ft 8,False
2823,Steven Hartley,65,6ft 0,False
2824,Billy Hartman,68,5ft 9,False
2825,Kim Hartman,73,5ft 6,False
2826,Steve Harvey,68,6ft 1,False
2827,Bruce Harwood,62,5ft 10,False
2828,Susan Haskell,57,5ft 8,False
2829,Dennis Haskins,75,6ft 1,False
2830,Richard Hatch,64,5ft 11,False
2831,Cole Hauser,50,6ft,False
2832,Nigel Havers,74,5ft 10,False
2833,Keeley Hawes,49,5ft 8,False
2834,Chesney Hawkes,54,5ft 9,False
2835,John Hawkes,66,5ft 9,False
2836,Brad Hawkins,49,5ft 7,False
2837,Richard Hawley,70,5ft 7,False
2838,Julia Haworth,46,5ft 1,False
2839,Kim Hawthorne,57,5ft 4,False
2840,Linda Hayden,72,5ft 5,False
2841,Darren Hayes,53,5ft 10,False
2842,Hunter Hayes,34,5ft 6,False
2843,Melvyn Hayes,90,5ft 3,False
2844,Hattie Hayridge,66,5ft 7,False
2845,Dennis Haysbert,71,6ft 4,False
2846,Rachel Hayward,57,5ft 10,False
2847,Anthony Head,71,6ft 0,False
2848,Lena Headey,52,5ft 5,False
2849,Heather Headley,51,5ft 8,False
2850,Anthony Heald,81,5ft 7,False
2851,Tim Healy,73,5ft 6,False
2852,Marla Heasley,66,5ft 5,False
2853,Gina Hecht,73,5ft 3,False
2854,Jessica Hecht,61,5ft 8,False
2855,Amelia Heinle,52,5ft 6,False
2856,Simon Helberg,45,5ft 4,False
2857,Sofia Helin,53,5ft 6,False
2858,Randee Heller,78,5ft 5,False
2859,Greg Hemphill,56,6ft 1,False
2860,Martin Henderson,51,5ft 8,False
2861,Meredith Henderson,42,5ft 4,False
2862,Shirley Henderson,60,5ft,False
2863,Christina Hendricks,50,5ft 7,False
2864,Barry Shabaka Henley,71,6ft 1,False
2865,Carolyn Hennesy,63,5ft 5,False
2866,Aksel Hennie,50,5ft 8,False
2867,Guy Henry,65,6ft 3,False
2868,Lenny Henry,67,6ft 3,False
2869,Linda Henry,62,5ft 5,False
2870,Mark Henry,54,6ft 2,False
2871,Douglas Henshall,60,5ft 10,False
2872,Shuler Hensley,58,6ft 3,False
2873,Jeff Hephner,50,6ft 2,False
2874,Rebecca Herbst,48,5ft 2,False
2875,Josh Herdman,38,5ft 10,False
2876,Karoline Herfurth,41,5ft 4,False
2877,Peter Hermann,58,6ft 5,False
2878,Jay Hernandez,47,5ft 8,False
